SID,URL,MITRE Technique ID,Rule
42837,https://snort.org/rule_docs/1-42837,['T1505'],nan
42857,https://snort.org/rule_docs/1-42857,['T1204'],"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP MVPower DVR Shell arbitrary command execution attempt""; flow:to_server,established; http_uri; bufferlen:>13; content:""/shell?"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; reference:url,www.pentestpartners.com/blog/pwning-cctv-cameras/; classtype:attempted-admin; gid:1; sid:42857; rev:4; )"
42886,https://snort.org/rule_docs/1-42886,['T1219'],"alert http ( msg:""MALWARE-CNC HttpBrowser User-Agent outbound communication attmept""; flow:to_server,established; http_header:field user-agent; content:""HttpBrowser/1.0"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; classtype:trojan-activity; gid:1; sid:42886; rev:4; )"
42925,https://snort.org/rule_docs/1-42925,['T1056'],nan
42926,https://snort.org/rule_docs/1-42926,['T1056'],nan
42944,https://snort.org/rule_docs/1-42944,['T1190'],"alert tcp any any -> $HOME_NET 445 ( msg:""OS-WINDOWS Microsoft Windows SMB remote code execution attempt""; flow:to_server,established; content:""|FF|SMB|A0 00 00 00 00|"",depth 9,offset 4; content:""|01 00 00 00 00|"",within 5,distance 59; byte_test:4,>,0x8150,-33,relative,little; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:netbios-ssn; reference:cve,2017-0144; reference:cve,2017-0146; reference:url,isc.sans.edu/forums/diary/ETERNALBLUE+Possible+Window+SMB+Buffer+Overflow+0Day/22304/; reference:url,technet.microsoft.com/en-us/security/bulletin/MS17-010; classtype:attempted-admin; sid:42944; rev:2; )"
43113,https://snort.org/rule_docs/1-43113,['T1070'],nan
43287,https://snort.org/rule_docs/1-43287,['T1087'],"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP /etc/inetd.conf file access attempt""; flow:to_server,established; http_uri; content:""/etc/inetd.conf"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; T1087; classtype:attempted-recon; sid:43287; rev:3; )"
43288,https://snort.org/rule_docs/1-43288,['T1087'],"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP /etc/motd file access attempt""; flow:to_server,established; http_uri; content:""/etc/motd"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; T1087; classtype:attempted-recon; sid:43288; rev:3; )"
43289,https://snort.org/rule_docs/1-43289,['T1087'],"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP /etc/shadow file access attempt""; flow:to_server,established; http_uri; content:""/etc/shadow"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; T1087; classtype:attempted-recon; sid:43289; rev:3; )"
43672,https://snort.org/rule_docs/1-43672,['T1027'],nan
43673,https://snort.org/rule_docs/1-43673,['T1027'],nan
44388,https://snort.org/rule_docs/1-44388,['T1003'],nan
44474,https://snort.org/rule_docs/1-44474,['T1195'],nan
44475,https://snort.org/rule_docs/1-44475,['T1195'],nan
44559,https://snort.org/rule_docs/1-44559,['T1059'],nan
44560,https://snort.org/rule_docs/1-44560,['T1059'],nan
44561,https://snort.org/rule_docs/1-44561,['T1059'],nan
44562,https://snort.org/rule_docs/1-44562,['T1059'],nan
44563,https://snort.org/rule_docs/1-44563,['T1059'],nan
44564,https://snort.org/rule_docs/1-44564,['T1059'],nan
44623,https://snort.org/rule_docs/1-44623,['T1078'],nan
44646,https://snort.org/rule_docs/1-44646,['T1021'],nan
44689,https://snort.org/rule_docs/1-44689,['T1071'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Gen variant outbound connection""; flow:to_server,established; http_uri; content:""/aspnet_client/system_web/4_0_30319/update/"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,us-cert.gov/ncas/alerts/TA17-293A; classtype:trojan-activity; sid:44689; rev:3; )"
44697,https://snort.org/rule_docs/1-44697,['T1176'],nan
44698,https://snort.org/rule_docs/1-44698,['T1190'],"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Internal field separator use in HTTP URI attempt""; flow:to_server,established; http_uri; content:""$IFS""; metadata:policy max-detect-ips drop,ruleset community; service:http; classtype:web-application-attack; sid:44698; rev:3; )"
45173,https://snort.org/rule_docs/1-45173,['T1070'],nan
45174,https://snort.org/rule_docs/1-45174,['T1070'],nan
45352,https://snort.org/rule_docs/1-45352,['T1059'],nan
45454,https://snort.org/rule_docs/1-45454,['T1070'],nan
45469,https://snort.org/rule_docs/1-45469,['T1571'],nan
45470,https://snort.org/rule_docs/1-45470,['T1571'],nan
45483,https://snort.org/rule_docs/1-45483,['T1102'],nan
45518,https://snort.org/rule_docs/1-45518,['T1021'],nan
45915,https://snort.org/rule_docs/1-45915,['T1027'],nan
45967,https://snort.org/rule_docs/1-45967,['T1020'],"alert udp $HOME_NET any -> $EXTERNAL_NET 53 ( msg:""MALWARE-CNC Win.Trojan.UDPOS outbound data exfiltration""; flow:to_server; isdataat:150; content:""|0F|""; content:""|03|trp"",within 4,distance 15,fast_pattern; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:dns; T1020; reference:url,blogs.forcepoint.com/security-labs/udpos-exfiltrating-credit-card-data-dns; reference:url,www.virustotal.com/#/file/62688903adfc719c5514f25a17563547aac4801959852f5d49faa93967ce86cf/detection; classtype:trojan-activity; sid:45967; rev:2; )"
45968,https://snort.org/rule_docs/1-45968,['T1020'],"alert udp $HOME_NET any -> $EXTERNAL_NET 53 ( msg:""MALWARE-CNC Win.Trojan.UDPOS outbound data exfiltration""; flow:to_server; isdataat:150; content:""|0F|""; content:""|04|note"",within 5,distance 15,fast_pattern; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:dns; T1020; reference:url,blogs.forcepoint.com/security-labs/udpos-exfiltrating-credit-card-data-dns; reference:url,www.virustotal.com/#/file/62688903adfc719c5514f25a17563547aac4801959852f5d49faa93967ce86cf/detection; classtype:trojan-activity; sid:45968; rev:2; )"
45980,https://snort.org/rule_docs/1-45980,['T1056'],"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC MultiOS.Trojan.OSCelestial variant inbound connection""; flow:to_client,established; content:""|74 00 29|net.oscp.client.keylogger.KeystrokeLogger"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; T1056; reference:url,www.virustotal.com/en/file/9b4843ff0181af15a6c8478ca00aafd4296592a2985a480575810f4f64442742/analysis/; classtype:trojan-activity; sid:45980; rev:2; )"
46026,https://snort.org/rule_docs/1-46026,['T1190'],nan
46027,https://snort.org/rule_docs/1-46027,['T1190'],nan
46048,https://snort.org/rule_docs/1-46048,['T1071'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Gen variant outbound communication""; flow:to_server,established; http_raw_uri; bufferlen:6; http_uri; content:""/A56WY"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,us-cert.gov/ncas/alerts/TA17-293A; classtype:trojan-activity; gid:1; sid:46048; rev:2; )"
46065,https://snort.org/rule_docs/1-46065,['T1197'],nan
46067,https://snort.org/rule_docs/1-46067,['T1176'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.yty plugin downloader initial outbound connection""; flow:to_server,established; http_header; content:""Expect: 100-continue"",fast_pattern,nocase; http_client_body; content:""pc=""; content:""pc_data=""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1176; reference:url,www.arbornetworks.com/blog/asert/donot-team-leverages-new-modular-malware-framework-south-asia/; classtype:trojan-activity; sid:46067; rev:2; )"
46070,https://snort.org/rule_docs/1-46070,['T1020'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.yty file exfiltration outbound request""; flow:to_server,established; http_header; content:""Expect: 100-continue"",fast_pattern,nocase; http_client_body; content:""id="",depth 3; content:""&pc=""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1020; reference:url,www.arbornetworks.com/blog/asert/donot-team-leverages-new-modular-malware-framework-south-asia/; classtype:trojan-activity; sid:46070; rev:4; )"
46316,https://snort.org/rule_docs/1-46316,['T1106'],"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Drupal 8 remote code execution attempt""; flow:to_server,established; http_uri; content:""element_parents="",fast_pattern,nocase; content:""#value""; http_client_body; pcre:""/(%23|#)(submit|validate|access_callback|pre_render|post_render|lazy_builder|%6c%61%7a%79%5f%62%75%69%6c%64%65%72)/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:cve,2018-7600; reference:url,www.drupal.org/sa-core-2018-002; classtype:attempted-admin; sid:46316; rev:5; )"
46436,https://snort.org/rule_docs/1-46436,['T1059'],"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Vbs.Downloader.Agent inbound connection""; flow:to_client,established; flowbits:isset,file.ole; file_data; content:""3832D640-CF90-11CF-8E43-00A0C911005A"",fast_pattern,nocase; content:""Workbook_Open"",nocase; content:""Document_Open"",nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp-data,http,imap,pop3; reference:url,www.virustotal.com/#/file/7975cbaa5657d89b45126bf739fd84acd5bbe724f372a20360bd4fc038b67541; classtype:trojan-activity; sid:46436; rev:1; )"
46482,https://snort.org/rule_docs/1-46482,['T1020'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Installation Keylogger Osx.Trojan.Mokes data exfiltration""; flow:to_server,established,only_stream; content:""GET /v1 HTTP/1.1"",depth 16,fast_pattern; http_header; content:""Connection: ""; content:""User-Agent: ""; content:""Accept-Encoding: ""; content:""Accept-Language: ""; content:""Host: ""; detection_filter:track by_src,count 3,seconds 6; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1020; T1056; reference:url,www.virustotal.com/en/file/664e0a048f61a76145b55d1f1a5714606953d69edccec5228017eb546049dc8c/analysis/; classtype:trojan-activity; sid:46482; rev:6; )"
47070,https://snort.org/rule_docs/1-47070,['T1078'],nan
47137,https://snort.org/rule_docs/1-47137,['T1078'],nan
47138,https://snort.org/rule_docs/1-47138,['T1078'],nan
47377,https://snort.org/rule_docs/1-47377,['T1176'],"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-CNC Unix.Trojan.Vpnfilter plugin variant connection attempt""; flow:to_client,established; content:""|00 AC D3 62 78 26 76 31 E5 E7 E5 1D C2 3C 15 40 25 2F 90 BD 1F 7F 0E 5E 33 77 EC 0C 1E 6B 61 47|"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; T1176; reference:url,blog.talosintelligence.com/2018/05/VPNFilter.html; classtype:trojan-activity; sid:47377; rev:2; )"
47398,https://snort.org/rule_docs/1-47398,['T1059'],nan
47399,https://snort.org/rule_docs/1-47399,['T1059'],nan
47400,https://snort.org/rule_docs/1-47400,['T1059'],nan
47401,https://snort.org/rule_docs/1-47401,['T1048'],nan
47402,https://snort.org/rule_docs/1-47402,['T1048'],nan
47461,https://snort.org/rule_docs/1-47461,['T1059'],nan
47462,https://snort.org/rule_docs/1-47462,['T1059'],nan
47639,https://snort.org/rule_docs/1-47639,['T1048'],"alert udp $EXTERNAL_NET 53 -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION DNS TXT response record tunneling""; flow:to_client; dsize:>300; content:""|00 10 00 01 00 00 00 00 01 00 FF|"",fast_pattern,nocase; detection_filter:track by_src,count 25,seconds 1; metadata:policy max-detect-ips drop,ruleset community; service:dns; T1048; classtype:misc-activity; sid:47639; rev:3; )"
47640,https://snort.org/rule_docs/1-47640,['T1102'],"alert tcp $EXTERNAL_NET 443 -> $HOME_NET any ( msg:""SERVER-WEBAPP SSL certificate with null issuer rdnSequence fields detected""; flow:to_client,established; ssl_state:server_hello; content:""|30 07 06 03 55 04 06 13 00 31 09 30 07 06 03 55 04 08 13 00 31 09 30 07 06 03 55 04 07 13 00 31 09 30 07 06 03 55 04 0A 13 00 31 09 30 07 06 03 55 04 0B 13 00 31 09 30 07 06 03 55 04 03 13 00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:ssl; classtype:misc-activity; sid:47640; rev:2; )"
47844,https://snort.org/rule_docs/1-47844,['T1559'],nan
47845,https://snort.org/rule_docs/1-47845,['T1559'],nan
47846,https://snort.org/rule_docs/1-47846,['T1059'],nan
47847,https://snort.org/rule_docs/1-47847,['T1059'],nan
47848,https://snort.org/rule_docs/1-47848,['T1559'],nan
47849,https://snort.org/rule_docs/1-47849,['T1559'],nan
47866,https://snort.org/rule_docs/1-47866,['T1059'],nan
47867,https://snort.org/rule_docs/1-47867,['T1059'],nan
47898,https://snort.org/rule_docs/1-47898,['T1071'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.OilRig variant outbound connection""; flow:to_server,established; http_uri; content:""/tahw?"",depth 6; pcre:""/\x2ftahw\x3f[A-F0-9]{3,84}$/""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/#/file/055b7607848777634b2b17a5c51da7949829ff88084c3cb30bcb3e58aae5d8e9; classtype:attempted-user; sid:47898; rev:2; )"
47899,https://snort.org/rule_docs/1-47899,['T1071'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.OilRig variant outbound connection""; flow:to_server,established; http_uri; content:""/khc?"",depth 5; pcre:""/\x2fkhc\x3f[A-F0-9]{3,84}$/""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/#/file/055b7607848777634b2b17a5c51da7949829ff88084c3cb30bcb3e58aae5d8e9; classtype:attempted-user; sid:47899; rev:2; )"
47900,https://snort.org/rule_docs/1-47900,['T1071'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.OilRig variant outbound connection""; flow:to_server,established; http_uri; content:""/pser?"",depth 6; pcre:""/\x2fpser\x3f[A-F0-9]{3,84}(BBZ|BBY)/""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/#/file/055b7607848777634b2b17a5c51da7949829ff88084c3cb30bcb3e58aae5d8e9; classtype:attempted-user; sid:47900; rev:2; )"
48231,https://snort.org/rule_docs/1-48231,['T1220'],nan
48288,https://snort.org/rule_docs/1-48288,['T1176'],nan
48402,https://snort.org/rule_docs/1-48402,['T1041'],nan
48501,https://snort.org/rule_docs/1-48501,['T1070'],nan
48502,https://snort.org/rule_docs/1-48502,['T1070'],nan
48508,https://snort.org/rule_docs/1-48508,['T1176'],nan
48531,https://snort.org/rule_docs/1-48531,['T1220'],nan
48532,https://snort.org/rule_docs/1-48532,['T1220'],nan
48573,https://snort.org/rule_docs/1-48573,['T1070'],nan
48740,https://snort.org/rule_docs/1-48740,['T1078'],nan
48792,https://snort.org/rule_docs/1-48792,['T1133']," alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC User-Agent known malicious user agent - EMERY - Win.Trojan.W97M""; flow:to_server,established; http_header; content:""User-Agent|3A 20|EMERY|0D 0A|"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; reference:url,www.virustotal.com/en/file/d0f0a446162c6dafc58e4034f4879275d3766f20336b6998cb5a5779d995a243/analysis/; classtype:trojan-activity; sid:34843; rev:3; )"
48818,https://snort.org/rule_docs/1-48818,['T1043'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Trojan.Agent variant outbound connection""; flow:to_server,established; http_header; content:""User-Agent|3A| xmsSofts_1.0.0_"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:48818; rev:2; )"
48819,https://snort.org/rule_docs/1-48819,['T1071'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Trojan.Agent variant inbound payload download""; flow:to_server,established; http_uri; content:""/blogs/enc7.js"",fast_pattern,nocase; http_raw_uri; bufferlen:14; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:48819; rev:1; )"
49291,https://snort.org/rule_docs/1-49291,['T1547'],nan
49292,https://snort.org/rule_docs/1-49292,['T1547'],nan
49449,https://snort.org/rule_docs/1-49449,['T1190'],nan
49450,https://snort.org/rule_docs/1-49450,['T1190'],nan
49451,https://snort.org/rule_docs/1-49451,['T1190'],nan
49452,https://snort.org/rule_docs/1-49452,['T1190'],nan
49453,https://snort.org/rule_docs/1-49453,['T1190'],nan
49454,https://snort.org/rule_docs/1-49454,['T1190'],nan
49455,https://snort.org/rule_docs/1-49455,['T1190'],nan
49456,https://snort.org/rule_docs/1-49456,['T1190'],nan
49457,https://snort.org/rule_docs/1-49457,['T1190'],nan
49458,https://snort.org/rule_docs/1-49458,['T1190'],nan
49459,https://snort.org/rule_docs/1-49459,['T1190'],nan
49460,https://snort.org/rule_docs/1-49460,['T1190'],nan
49529,https://snort.org/rule_docs/1-49529,['T1187'],nan
49530,https://snort.org/rule_docs/1-49530,['T1187'],nan
49531,https://snort.org/rule_docs/1-49531,['T1187'],nan
49532,https://snort.org/rule_docs/1-49532,['T1187'],nan
49539,https://snort.org/rule_docs/1-49539,['T1190'],nan
49540,https://snort.org/rule_docs/1-49540,['T1190'],nan
49569,https://snort.org/rule_docs/1-49569,['T1059'],nan
49570,https://snort.org/rule_docs/1-49570,['T1047'],nan
49788,https://snort.org/rule_docs/1-49788,['T1043'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zacinlo outbound connection""; flow:to_server,established; http_uri; content:""/entry/feedbackinfo/production/"",fast_pattern,nocase; http_header; content:""User-Agent: wget""; content:""Referer:""; content:""/entry/feedbackinfo/production/"",within 100; content:!""Accept-""; content:!""Content-""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,labs.bitdefender.com/2018/06/six-years-and-counting-inside-the-complex-zacinlo-ad-fraud-operation/; classtype:trojan-activity; sid:49788; rev:2; )"
49789,https://snort.org/rule_docs/1-49789,['T1043'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zacinlo outbound connection""; flow:to_server,established; http_uri; content:""/updaterinfo.bin"",fast_pattern,nocase; http_header; content:""User-Agent: wget""; content:""Referer:""; content:""/updater/"",within 50; content:!""Accept-Encoding""; content:!""Accept-""; content:!""Content-""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,labs.bitdefender.com/2018/06/six-years-and-counting-inside-the-complex-zacinlo-ad-fraud-operation/; classtype:trojan-activity; sid:49789; rev:2; )"
49790,https://snort.org/rule_docs/1-49790,['T1043'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Zacinlo outbound connection""; flow:to_server,established; http_uri; content:""/entry/exe/runinfo"",fast_pattern,nocase; content:""&mac=""; http_header; content:""User-Agent: wget""; content:""Referer:""; content:""/entry/"",within 50; content:!""Accept-""; content:!""Content-""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,labs.bitdefender.com/2018/06/six-years-and-counting-inside-the-complex-zacinlo-ad-fraud-operation/; classtype:trojan-activity; sid:49790; rev:1; )"
49864,https://snort.org/rule_docs/1-49864,['T1020'],nan
49865,https://snort.org/rule_docs/1-49865,['T1020'],nan
50028,https://snort.org/rule_docs/1-50028,['T1643'],nan
50029,https://snort.org/rule_docs/1-50029,['T1643'],nan
50093,https://snort.org/rule_docs/1-50093,['T1187'],nan
50094,https://snort.org/rule_docs/1-50094,['T1187'],nan
50095,https://snort.org/rule_docs/1-50095,['T1187'],nan
50096,https://snort.org/rule_docs/1-50096,['T1072'],nan
50097,https://snort.org/rule_docs/1-50097,['T1566'],nan
50098,https://snort.org/rule_docs/1-50098,['T1566'],nan
50099,https://snort.org/rule_docs/1-50099,['T1187'],nan
50100,https://snort.org/rule_docs/1-50100,['T1187'],nan
50101,https://snort.org/rule_docs/1-50101,['T1187'],nan
50102,https://snort.org/rule_docs/1-50102,['T1187'],nan
50103,https://snort.org/rule_docs/1-50103,['T1187'],nan
50104,https://snort.org/rule_docs/1-50104,['T1187'],nan
50105,https://snort.org/rule_docs/1-50105,['T1187'],nan
50106,https://snort.org/rule_docs/1-50106,['T1187'],nan
50277,https://snort.org/rule_docs/1-50277,['T1071'],"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Win.Backdoor.Chopper webshell inbound request attempt""; flow:to_server,established; http_uri; content:""/temporary_listen_addresses/wsman"",fast_pattern,nocase; http_cookie; content:""_reguestguid"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,cybersecurity.att.com/blogs/labs-research/sharepoint-vulnerability-exploited-in-the-wild; reference:url,isc.sans.edu/diary/CVE-2019-0604+Attack/24952; classtype:trojan-activity; sid:50277; rev:4; )"
50463,https://snort.org/rule_docs/1-50463,['T1187'],nan
50464,https://snort.org/rule_docs/1-50464,['T1046'],nan
50465,https://snort.org/rule_docs/1-50465,['T1187'],nan
50466,https://snort.org/rule_docs/1-50466,['T1187'],nan
50467,https://snort.org/rule_docs/1-50467,['T1003'],nan
50468,https://snort.org/rule_docs/1-50468,['T1187'],nan
50517,https://snort.org/rule_docs/1-50517,['T1046'],nan
50947,https://snort.org/rule_docs/1-50947,['T1505'],nan
50948,https://snort.org/rule_docs/1-50948,['T1505'],nan
50949,https://snort.org/rule_docs/1-50949,['T1505'],nan
50950,https://snort.org/rule_docs/1-50950,['T1505'],nan
50951,https://snort.org/rule_docs/1-50951,['T1505'],nan
50952,https://snort.org/rule_docs/1-50952,['T1505'],nan
50953,https://snort.org/rule_docs/1-50953,['T1505'],nan
50954,https://snort.org/rule_docs/1-50954,['T1505'],nan
50955,https://snort.org/rule_docs/1-50955,['T1505'],nan
51542,https://snort.org/rule_docs/1-51542,['T1043'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.ModularInstaller variant outbound connection detected""; flow:to_server,established; http_uri; content:""/webkit_login_records"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.flashpoint-intel.com/blog/newly-discovered-malware-framework-cashing-in-on-ad-fraud/; classtype:trojan-activity; sid:51542; rev:1; )"
51546,https://snort.org/rule_docs/1-51546,['T1043'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.ModularInstaller variant outbound connection detected""; flow:to_server,established; http_uri; content:""/webkit_cookies""; http_header; content:""X-Finder-"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.flashpoint-intel.com/blog/newly-discovered-malware-framework-cashing-in-on-ad-fraud/; classtype:trojan-activity; sid:51546; rev:1; )"
51632,https://snort.org/rule_docs/1-51632,['T1027'],nan
51633,https://snort.org/rule_docs/1-51633,['T1027'],nan
51923,https://snort.org/rule_docs/1-51923,['T1505'],nan
52081,https://snort.org/rule_docs/1-52081,['T1187'],nan
52256,https://snort.org/rule_docs/1-52256,['T1059'],nan
52259,https://snort.org/rule_docs/1-52259,['T1071'],"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Trojan.FakeUpdate outbound connection""; flow:to_server,established; content:""POST /1x1.png HTTP/"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:url,www.virustotal.com/#/file/8035806fc7109137ab55d39046ad9e010597bf5390b2e82740add8d1749edaf3; classtype:trojan-activity; sid:52259; rev:1; )"
52620,https://snort.org/rule_docs/1-52620,['T1190'],"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Citrix ADC and Gateway arbitrary code execution attempt""; flow:to_server,established; http_uri; content:""/vpns/"",fast_pattern,nocase; http_raw_header; content:""NSC_USER:""; content:""../"",within 10; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:cve,2019-19781; reference:url,support.citrix.com/article/CTX267027; classtype:web-application-attack; sid:52620; rev:2; )"
52621,https://snort.org/rule_docs/1-52621,['T1059'],nan
52622,https://snort.org/rule_docs/1-52622,['T1059'],nan
53031,https://snort.org/rule_docs/1-53031,['T1571'],nan
53197,https://snort.org/rule_docs/1-53197,['T1056'],nan
53198,https://snort.org/rule_docs/1-53198,['T1056'],nan
53341,https://snort.org/rule_docs/1-53341,['T1048'],"alert tcp any any -> $HOME_NET 8009 ( msg:""SERVER-APACHE Apache Tomcat AJP connector arbitrary file access attempt""; flow:to_server,established; content:""|12 34|"",depth 2; content:""|02|"",within 1,distance 2; byte_test:1,!&,0xF9,0,relative; byte_extract:2,1,protocol_len,relative; content:""HTTP"",within protocol_len,nocase; content:""javax.servlet.include.request_uri|00|"",fast_pattern,nocase; content:""javax.servlet.include.servlet_path|00|"",nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; reference:cve,2020-1938; classtype:attempted-user; sid:53341; rev:2; )"
54704,https://snort.org/rule_docs/1-54704,['T1003'],nan
