Sid,Response,Without_Limit_Prompt_Without_Competition_Without_Limit_Return,Without_Limit_Prompt_Without_Competition_With_Limit_Return,Without_Limit_Prompt_With_Competition_Without_Limit_Return,Without_Limit_Prompt_With_Competition_With_Limit_Return,True_labels
1579,"
 {}
 {}[
   {
     ""sid"": ""1579"",
     ""Technique ID"": ""T1498"",
     ""Technique name"": ""Network Denial of Service"",
     ""Quotes"": null,
     ""Explanation"": ""This event is generated when an attempt to access the Domino webadmin.nsf is detected. This could be an attempt to perform a denial of service attack against the web server.""
   }
 ]","['T1482', 'T1595', 'T1190', 'T1484', 'T1498', 'T1036', 'T1135', 'T1046', 'T1018', 'T1113']","['T1190', 'T1018']",['T1498'],['T1498'],['T1133']
48792,"[
         {
             ""sid"": ""34843"",
             ""Technique ID"": ""T1048"",
             ""Technique name"": ""Exfiltration Over Alternative Protocol"",
             ""Quotes"": ""Command and control traffic, such as exfiltrated data, can be hidden amongst regular network traffic by using non-standard ports."",
             ""Explanation"": ""This event is generated when a known malicious user agent, associated with the Win.Trojan.W97M malware, is detected in HTTP traffic. Malware often uses non-standard ports for command and control communication to evade detection.""
         }
     ][
   {
     ""sid"": ""34843"",
     ""Technique ID"": ""T1114"",
     ""Technique Name"": ""Email Collection"",
     ""Quotes"": ""Adversaries may target user email to collect sensitive information. The rule indicates the presence of a known malicious user agent associated with the Trojan 'Win.Trojan.W97M', which is known to target email-related information."",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]
 {}
 ","['T1105', 'T1114', 'T1048', 'T1056', 'T1057', 'T1071', 'T1110', 'T1007']","['T1071', 'T1056']","['T1048', 'T1114']","['T1048', 'T1114']",['T1133']
40450,"[
   {
     ""sid"": ""40450"",
     ""Technique ID"": ""T1188"",
     ""Technique Name"": ""File and Directory Discovery"",
     ""Quotes"": """"File and Directory Discovery techniques are used to locate files or directories of interest within a file system. The rule indicates the presence of a malware (Doc.Downloader.Agent) attempting to download a file from a specific path (/fr/mso/onedrive), suggesting that the malware is trying to identify and access specific files or directories on the compromised system."""",
     ""Explanation"": ""It is an attempt to download malicious payload.""
   }
 ][
     {
         ""sid"": ""40450"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Ingress Tool Transfer"",
         ""Quotes"": ""\""Adversaries may transfer tools or other files from an external system into a compromised environment.\"""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected. The rule indicates the presence of a Downloader.Agent Trojan attempting to download a file from an external source, which is consistent with the definition of Ingress Tool Transfer.""
     }
 ][
         ""sid"": ""40450"",
         ""Technique ID"": ""T1480"",
         ""Technique name"": ""Data Encapsulation"",
         ""Quotes"": """"Data Encapsulation techniques involve disguising malicious payloads or communications by encoding them into another format to evade detection. The rule indicates the presence of a trojan (Doc.Downloader.Agent) attempting to download files from a remote server by masking the request as a download from a legitimate software vendor (OneDrive)."""",
         ""Explanation"": ""This rule looks for download attempts from specific URL and can be related to data encapsulation.""
     ]","['T1114', 'T1135', 'T1105', 'T1074', 'T1136', 'T1497', 'T1106']","['T1106', 'T1105']","['T1188', 'T1105', 'T1480']","['T1188', 'T1105']",['T1102']
45469,"[
     {
         ""sid"": ""45469"",
         ""Technique ID"": ""T1484"",
         ""Technique name"": ""Domain Policy Modification"",
         ""Quotes"": """"Adversaries may modify the configuration settings of a domain to evade defenses and/or escalate privileges in domain environments."""",
         ""Explanation"": ""This rule detects the download of the SambaCry ransomware, which often uses domain policy modification to spread and escalate privileges within a network.""
     },
     {
         ""sid"": ""45469"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."""",
         ""Explanation"": ""The rule indicates an attempt to download the SambaCry ransomware, which typically exploits vulnerabilities in public-facing applications to gain initial access to a network.""
     }
 ][
   {
     ""sid"": ""45469"",
     ""Technique ID"": ""T1498"",
     ""Technique Name"": ""Deobfuscate/Decode Files or Information"",
     ""Quotes"": """"Deobfuscation and decoding techniques involve converting obfuscated or encoded files or information into a usable format, potentially revealing malicious content or commands. The rule is triggered by a ransomware download attempt, which often involves decoding or deobfuscating encrypted payloads to execute malicious code."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   },
   {
     ""sid"": ""45469"",
     ""Technique ID"": ""T1132"",
     ""Technique Name"": ""Data from Local System"",
     ""Quotes"": """"Data from Local System techniques involve extracting data from local storage devices, files, or memory on the compromised system. The rule monitors for a download attempt, which may involve retrieving data from local storage or accessing sensitive information on the system."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ][
     {
         ""sid"": ""45469"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploitation of a public-facing Internet application using a remote code execution vulnerability."""",
         ""Explanation"": ""The rule matches an attempt to exploit a SambaCry ransomware vulnerability in an Internet-facing application (HTTP service).""
     },
     {
         ""sid"": ""45469"",
         ""Technique ID"": ""T1484"",
         ""Technique name"": ""Domain Policy Modification"",
         ""Quotes"": """"Modify domain policies to weaken security controls."""",
         ""Explanation"": ""The rule indicates the presence of a ransomware (SambaCry) that attempts to modify security controls, such as disabling antivirus software, to increase its impact.""
     },
     {
         ""sid"": ""45469"",
         ""Technique ID"": ""T1566"",
         ""Technique name"": ""Phishing"",
         ""Quotes"": """"Adversaries may send phishing messages to gain access to victim systems."""",
         ""Explanation"": ""The rule detects a phishing attempt by matching a specific URL (/kelly6666/lo.txt) associated with phishing campaigns.""
     }
 ]","['T1489', 'T1190', 'T1210', 'T1068', 'T1566', 'T1484', 'T1568', 'T1105', 'T1135', 'T1486', 'T1565', 'T1110', 'T1189', 'T1195', 'T1569']","['T1189', 'T1190']","['T1484', 'T1190', 'T1498', 'T1132', 'T1566']","['T1484', 'T1190']",['T1571']
47849,"[
   {
     ""sid"": ""47849"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": ""\""Adversaries may transfer tools or other files from an external system into a compromised environment\"""",
     ""Explanation"": ""Ingress Tool Transfer refers to the transfer of tools, in this case, a downloader, from an external system to the compromised environment. The event is related to malware that downloads a command execution tool.""
   },
   {
     ""sid"": ""47849"",
     ""Technique ID"": ""T1027"",
     ""Technique Name"": ""Obfuscated Files or Information"",
     ""Quotes"": ""\""Adversaries may attempt to make an executable or file difficult to discover or analyze by encrypting, encoding, or otherwise obfuscating its contents on the system or in transit\"""",
     ""Explanation"": ""Obfuscated Files or Information implies that an adversary is attempting to conceal the contents of a file to evade detection or analysis. The rule detects the presence of a downloader encoded in a specific format.""
   }
 ][
   {
     ""sid"": ""47849"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": ""Attackers may transfer tools or other files from an external system into a compromised environment."",
     ""Explanation"": ""This rule detects malware downloading suspicious executable files.""
   },
   {
     ""sid"": ""47849"",
     ""Technique ID"": ""T1027"",
     ""Technique Name"": ""Obfuscated Files or Information"",
     ""Quotes"": ""Adversaries may attempt to make an executable or file difficult to discover or analyze by encrypting, encoding, or otherwise obfuscating its contents on the system or in transit on the system or in transit."",
     ""Explanation"": ""The rule detects obfuscated content in the network traffic, which could be an indicator of malware or malicious activity.""
   },
   {
     ""sid"": ""47849"",
     ""Technique ID"": ""T1203"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code."",
     ""Explanation"": ""The rule detects attempts to exploit client applications, which could lead to malware execution.""
   }
 ][
         ""sid"": ""47849"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Ingress Tool Transfer"",
         ""Quotes"": """"Ingress Tool Transfers describe techniques by which adversaries move tools or other files from an external system into a compromised environment."""",
         ""Explanation"": ""This event is generated when malware is downloading a file containing the string 'cmd|7C 27|'.  File download is often an indication of a tool being transferred to a compromised system.""
     ]","['T1189', 'T1106', 'T1059', 'T1124', 'T1105', 'T1570', 'T1480', 'T1203', 'T1027', 'T1498']","['T1189', 'T1059']","['T1105', 'T1027', 'T1203']","['T1105', 'T1027']",['T1559']
2549,"
 {}
 [
         ""sid"": ""2549"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve exploiting a weakness in a public-facing host or system to initially access a network. The rule looks for an attempt to write a file to /plugins/framework/script/tree.xms on a web server running HP Web JetAdmin, which could indicate an attempt to exploit a vulnerability in the application to gain unauthorized access to the system."""",
         ""Explanation"": ""This event is generated when activity relating to a web application is detected.""
     ],
     [
         ""sid"": ""2549"",
         ""Technique ID"": ""T1210"",
         ""Technique name"": ""Exploitation of Remote Services"",
         ""Quotes"": """"Exploitation of Remote Services techniques involve exploiting remote services to gain unauthorized access to internal systems once inside of a network. The rule looks for an attempt to write a file to /plugins/framework/script/tree.xms on a web server running HP Web JetAdmin, which could indicate an attempt to exploit a vulnerability in the remote service to gain unauthorized access to the system."""",
         ""Explanation"": ""This event is generated when activity relating to a web application is detected.""
     ]
 ][
         ""sid"": ""2549"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve exploiting weaknesses in Internet-facing hosts or systems, such as web servers and email servers, to initially access a network."""",
         ""Explanation"": ""This event is generated when an attempt is made to write a file to the 'plugins/framework/script/tree.xms' location on a HP Web JetAdmin server.""
     ]","['T1190', 'T1203', 'T1499', 'T1199', 'T1543', 'T1498', 'T1210']","['T1190', 'T1203']","['T1190', 'T1210']","['T1190', 'T1210']",['T1106']
30523,"[
     {
         ""sid"": ""30523"",
         ""Technique ID"": ""T1046"",
         ""Technique name"": ""Network Denial of Service"",
         ""Quotes"": """"Network Denial of Service techniques involve disrupting the normal operation of a service or network, preventing legitimate users from accessing or using it. The rule indicates an attempt to exploit a TLSv1.2 heartbeat read overrun vulnerability, which could potentially lead to a denial of service condition."""",
         ""Explanation"": ""This event is generated when an attempt to exploit a vulnerability in the OpenSSL TLSv1.2 heartbeat is detected.""
     }
 ][
     {
         ""sid"": ""30523"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve exploiting a vulnerability in an Internet-facing host or system to gain initial access to a network. The rule indicates a TLSv1.2 heartbeat read overrun attempt, a known vulnerability that could be exploited to gain remote access to the targeted system."""",
         ""Explanation"": ""This event is generated when a potential TLS heartbeat read overrun vulnerability in OpenSSL is detected.""
     },
     {
         ""sid"": ""30523"",
         ""Technique ID"": ""T1595"",
         ""Technique name"": ""Active Scanning"",
         ""Quotes"": """"Active Scanning techniques involve scanning target systems for vulnerabilities or other information. The rule detects a heartbeat read overrun attempt, which could be part of a vulnerability scanning process used by an adversary to identify potential targets."""",
         ""Explanation"": ""This event is generated when a potential TLS heartbeat read overrun vulnerability in OpenSSL is detected.""
     }
 ][
   {
     ""sid"": ""30523"",
     ""Technique ID"": ""T1040"",
     ""Technique name"": ""Network Sniffing"",
     ""Quotes"": ""\""Adversaries may sniff network traffic to capture information about an environment, including authentication material passed over the network\"""",
     ""Explanation"": ""The rule detects an attempt to exploit a vulnerability in OpenSSL's TLS heartbeat implementation, indicating a potential attempt to gather information about the network or capture authentication information.""
   },
   {
     ""sid"": ""30523"",
     ""Technique ID"": ""T1595"",
     ""Technique name"": ""Active Scanning"",
     ""Quotes"": ""\""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting\"""",
     ""Explanation"": ""The rule monitors for an attempt to exploit a buffer overflow vulnerability in OpenSSL, which is a common reconnaissance technique used by attackers to gather information about a target system.""
   }
 ]","['T1040', 'T1041', 'T1222', 'T1595', 'T1190', 'T1070', 'T1486', 'T1485', 'T1221', 'T1047', 'T1119']","['T1190', 'T1070']","['T1046', 'T1190', 'T1595', 'T1040']","['T1046', 'T1595']",['T1005']
28349,"
 {}
 [
         ""sid"": ""28349"",
         ""Technique ID"": ""T1047"",
         ""Technique name"": ""Windows Management Instrumentation"",
         ""Quotes"": """"Adversaries may abuse Windows Management Instrumentation (WMI) to execute malicious commands and payloads"""",
         ""Explanation"": ""The rule indicates the access of WMI administrator tools object viewer ActiveX clsid, which could be leveraged by adversaries to execute malicious commands or payloads.""
     ][
     ""sid"": ""28349"",
     ""Technique ID"": ""T1047"",
     ""Technique name"": ""Windows Management Instrumentation"",
     ""Quotes"": """"Adversaries may abuse Windows Management Instrumentation (WMI) to execute malicious commands and payloads."""",
     ""Explanation"": ""The rule triggers when an attempt is made to access an ActiveX object associated with Windows Management Instrumentation (WMI). Adversaries commonly abuse WMI to gain remote code execution.""
 ]","['T1115', 'T1189', 'T1112', 'T1070', 'T1119', 'T1003', 'T1185', 'T1047', 'T1068']","['T1189', 'T1070']",['T1047'],['T1047'],['T1047']
24243,"[
         {
             ""sid"": ""24243"",
             ""Technique ID"": ""T1071"",
             ""Technique Name"": ""Application Layer Protocol"",
             ""Quotes"": """"Adversaries may communicate using OSI application layer protocols to avoid detection/network filtering by blending in with existing traffic."""",
             ""Explanation"": ""This event is generated when communication is made over HTTP, the protocol used in web browsing. Adversaries may use this technique to evade detection by blending their malicious traffic with legitimate web traffic.""
         },
         {
             ""sid"": ""24243"",
             ""Technique ID"": ""T1105"",
             ""Technique Name"": ""Ingress Tool Transfer"",
             ""Quotes"": """"Adversaries may transfer tools or other files from an external system into a compromised environment."""",
             ""Explanation"": ""The rule checks for a base64-encoded URI in an HTTP request, which may indicate that the attacker is attempting to transfer a malicious tool or file into the compromised environment.""
         },
         {
             ""sid"": ""24243"",
             ""Technique ID"": ""T1048"",
             ""Technique Name"": ""Exfiltration Over Alternative Protocol"",
             ""Quotes"": """"Adversaries may steal data by exfiltrating it over a different protocol than that of the existing command and control channel."""",
             ""Explanation"": ""The rule detects an HTTP request containing specific parameters (&bid=, &aid=, &sid=, &rd=, &x86=), which may indicate that the attacker is exfiltrating data using HTTP instead of the usual command and control channel.""
         }
     ]{}[
     ""sid"": ""24243"",
     ""Technique ID"": ""T1105"",
     ""Technique name"": ""Ingress Tool Transfer"",
     ""Quotes"": """"Ingress Tool Transfer techniques involve transferring tools or other files from an external system into a compromised environment. The rule identifies an attempt to retrieve a malicious payload through a base64-encoded URI request, suggesting the use of an external tool or file for malicious activities."",
     ""Explanation"": ""The event displays the transfer of malicious content using a web request, which could be part of tool installation or data exfiltration.""
 ]","['T1114', 'T1574', 'T1041', 'T1132', 'T1071', 'T1056', 'T1105', 'T1647', 'T1189', 'T1580', 'T1619', 'T1048', 'T1106', 'T1120', 'T1195', 'T1082', 'T1569']","['T1071', 'T1189']","['T1071', 'T1105', 'T1048']","['T1105', 'T1505']",['T1001']
35215,"[
     {
         ""sid"": ""35215"",
         ""Technique ID"": ""T1189"",
         ""Technique Name"": ""Drive-by Compromise"",
         ""Quotes"": ""Adversaries may gain access to a system through a user visiting a website over the normal course of browsing"",
         ""Explanation"": ""The rule detects an attempt to exploit a vulnerability in Microsoft Internet Explorer's atlthunk.dll library, which could allow an attacker to gain remote code execution. This technique is commonly used in drive-by compromise attacks, where a victim is tricked into visiting a malicious website that exploits the vulnerability to infect their system.""
     },
     {
         ""sid"": ""35215"",
         ""Technique ID"": ""T1202"",
         ""Technique Name"": ""Indirect Command Execution"",
         ""Quotes"": ""Adversaries may abuse utilities that allow for command execution to bypass security restrictions that limit the use of command-line interpreters"",
         ""Explanation"": ""The rule detects an attempt to load the atlthunk.dll library, which can be used to bypass security restrictions and execute arbitrary code. This technique is commonly used in conjunction with drive-by compromise attacks to gain remote code execution on the victim's system.""
     }
 ][
   {
     ""sid"": ""35215"",
     ""Technique ID"": ""T1189"",
     ""Technique Name"": ""Drive-by Compromise"",
     ""Quotes"": ""Adversaries may gain access to a system through a user visiting a website over the normal course of browsing."",
     ""Explanation"": ""The rule is looking for an HTTP URI request containing the string \""2F atlthunk.dll\"", which is associated with a known exploit in Microsoft Internet Explorer that allows for drive-by compromise.""
   },
   {
     ""sid"": ""35215"",
     ""Technique ID"": ""T1217"",
     ""Technique Name"": ""Browser Information Discovery"",
     ""Quotes"": ""Adversaries may enumerate information about browsers to learn more about compromised environments"",
     ""Explanation"": ""The rule is specifically looking for activity related to Microsoft Internet Explorer, which indicates that the adversary is attempting to gather information about the browser and potentially exploit any vulnerabilities.""
   }
 ][
   {
     ""sid"": ""35215"",
     ""Technique ID"": ""T1189"",
     ""Technique name"": ""Drive-by Compromise"",
     ""Quotes"": """"Drive-by Compromise techniques involve luring a user to a malicious website or infecting a benign website with malicious content, such as an exploit kit, to compromise the user's system while they are browsing the website."""",
     ""Explanation"": ""This rule specifically mentions a Microsoft Internet Explorer exploit attempt, which is a common technique used in drive-by compromise attacks to exploit vulnerabilities in web browsers and gain unauthorized access to a system.""
   },
   {
     ""sid"": ""35215"",
     ""Technique ID"": ""T1217"",
     ""Technique name"": ""Browser Information Discovery"",
     ""Quotes"": """"Browser Information Discovery techniques involve gathering information about the user's browser, such as the user agent, browser plugins, and installed extensions, to fingerprint the browser and potentially identify vulnerabilities or bypass security measures."""",
     ""Explanation"": ""This event is generated when a potential browser exploit is detected.""
   }
 ]","['T1190', 'T1189', 'T1499', 'T1202', 'T1110', 'T1217', 'T1203']","['T1189', 'T1190']","['T1189', 'T1202', 'T1217']","['T1189', 'T1505']",['T1574']
47848,"[
         ""sid"": ""47848"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Ingress Tool Transfer"",
         ""Quotes"": """"Ingress Tool Transfer techniques involve transferring a tool or other file from an external system to a compromised environment, which can include using common tools such as msiexec to download and execute malicious files."""",
         ""Explanation"": ""This event generates when the Win.Downloader.DDECmdExec variant of malware is detected, which is known to use Ingress Tool Transfer techniques to download and execute malicious code.""
     ][
         {
             ""sid"": ""47848"",
             ""Technique ID"": ""T1105"",
             ""Technique name"": ""Ingress Tool Transfer"",
             ""Quotes"": """"Ingress Tool Transfer techniques involve the transfer of tools or other files from an external system into a compromised environment. The rule indicates the attempted download of a downloader (DDECmdExec), which implies the potential transfer of malicious tools or scripts."""",
             ""Explanation"": ""This event is generated when activity relating to Trojan downloader is detected.""
         }
     ][
   {
     ""sid"": ""47848"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": '""Adversaries may transfer tools or other files from an external system into a compromised environment.""',
     ""Explanation"": ""This event is generated when activity relating to malware is detected, specifically a Win.Downloader.DDECmdExec variant download.""
   },
   {
     ""sid"": ""47848"",
     ""Technique ID"": ""T1124"",
     ""Technique Name"": ""System Time Discovery"",
     ""Quotes"": '""An adversary may gather the system time and/or time zone from a local or remote system.""',
     ""Explanation"": ""The rule checks for the presence of msiexec, which is a legitimate Windows executable that can be abused by malware to execute commands. Checking for the presence of msiexec in file data can indicate an attempt to transfer malicious tools or files into the system.""
   }
 ]","['T1140', 'T1106', 'T1105', 'T1566', 'T1189', 'T1110', 'T1124']","['T1189', 'T1566']","['T1105', 'T1124']","['T1105', 'T1124']",['T1559']
42886,"[
   {
     ""sid"": ""42886"",
     ""Technique ID"": ""T1133"",
     ""Technique Name"": ""External Remote Services"",
     ""Quotes"": ""External Remote Services techniques use services that are remotely accessible across the internet, often provided by legitimate cloud providers or third parties, to facilitate command and control communications and data transfer."",
     ""Explanation"": ""The rule detects outbound communication from a HttpBrowser User-Agent, which may indicate the use of an external remote service for command and control.""
   }
 ][
         ""sid"": ""42886"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a Trojan (HttpBrowser) that attempts to communicate with a command and control server using a custom user-agent string, which is a common method used by malware to avoid detection and capture sensitive information."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ][
     ""sid"": ""42886"",
     ""Technique ID"": ""T1133"",
     ""Technique name"": ""External Remote Services"",
     ""Quotes"": """"Adversaries may leverage external-facing remote services to initially access and/or persist within a network. The rule indicates the presence of a Trojan (HttpBrowser) attempting to establish outbound communication to an external remote service using the 'HttpBrowser' User-Agent, which is a technique commonly used by malware to establish communication with command and control servers."""",
     ""Explanation"": ""The rule is looking for a User-Agent header with the value 'HttpBrowser/1.0'. This is a known user-agent used by malware to communicate with command and control servers.""
 ]","['T1114', 'T1568', 'T1132', 'T1001', 'T1056', 'T1574', 'T1563', 'T1133', 'T1185', 'T1059']","['T1001', 'T1056']","['T1133', 'T1056']","['T1133', 'T1056']",['T1219']
520,"[
     ""sid"": ""520"",
     ""Technique ID"": ""T1140"",
     ""Technique name"": ""Uncommonly Used Protocol"",
     ""Quotes"": """"TFTP is an uncommonly used protocol that can be leveraged by adversaries to bypass detection and gain access to a network. The rule triggers when TFTP traffic is detected, specifically when an adversary attempts to access the root directory of a server, indicating a potential reconnaissance or exploitation attempt."""",
     ""Explanation"": ""This event is generated when an attempt to access the root directory of a server is detected.""
 ]{}[
   {
     ""sid"": ""520"",
     ""Technique ID"": ""T1041"",
     ""Technique name"": ""Data from Local System"",
     ""Quotes"": """"Data from Local System techniques focus on retrieving data from the local system, which could include reconnaissance, data exfiltration, or the movement of data laterally across a network."""",
     ""Explanation"": """"The rule triggers when activity relating to the TFTP server is detected.""""""
   }
 ]","['T1190', 'T1210', 'T1105', 'T1030', 'T1040', 'T1091', 'T1046', 'T1048']","['T1190', 'T1048']","['T1140', 'T1041']","['T1140', 'T1041']",['T1213']
1054,"[
     {
         ""sid"": ""1054"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve targeting and exploiting publicly accessible applications to gain initial access to a network. The IDS rule aims to detect attempts to view the source code of JSP files (used by web applications like Tomcat and WebLogic) by matching specific URI patterns, which could indicate malicious reconnaissance or exploitation attempts."""",
         ""Explanation"": ""This detection rule targets exploits associated with web applications and web servers, such as attempts to view the source code of JSP files, which may indicate an attempt to exploit a vulnerability or gain unauthorized access.""
     },
     {
         ""sid"": ""1054"",
         ""Technique ID"": ""T1203"",
         ""Technique Name"": ""Exploitation for Client Execution"",
         ""Quotes"": """"Exploitation for Client Execution techniques focus on exploiting vulnerabilities in client applications to execute arbitrary code. The rule matches patterns indicating attempts to exploit Java-based web applications, such as Tomcat and WebLogic, which are accessible via HTTP. Exploiting vulnerabilities in client applications can provide adversaries with a foothold on the victim's system."""",
         ""Explanation"": ""The rule looks for attempts to exploit vulnerabilities in web applications, which can allow adversaries to execute arbitrary code on the client's system if successful.""
     }
 ][
   {
     ""sid"": ""1054"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": ""Adversaries may transfer tools or other files from an external system into a compromised environment."",
     ""Explanation"": ""The rule looks for a request to view .jsp files, which could be an attempt to identify and transfer a malicious JSP file with embedded malicious code to the server.""
   },
   {
     ""sid"": ""1054"",
     ""Technique ID"": ""T1203"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code."",
     ""Explanation"": ""Attempting to access a JSP file can be part of exploiting a vulnerability in a Java web application server to execute malicious code on the server.""
   }
 ][
     {
         ""sid"": ""1054"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application attack techniques involve targeting and exploiting publicly accessible web applications or services, such as web servers and web applications, to gain initial access to a network or system."""",
         ""Explanation"": """"view .jsp source"""" indicates an attempt to retrieve the "".jsp"" source file, which is a common technique used by attackers to identify and exploit vulnerabilities in web applications.""
     }
 ]","['T1190', 'T1203', 'T1105', 'T1087']","['T1190', 'T1087']","['T1190', 'T1203', 'T1105']","['T1203', 'T1190']",['T1518']
1288,"
 {}
 [
   {
     ""sid"": ""1288"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": """"Exploit Public-Facing Application techniques involve exploiting vulnerabilities in Internet-facing applications to gain access to the underlying system."""",
     ""Explanation"": ""This event is generated when activity relating to Microsoft Frontpage /_vti_bin/ access is detected.""
   }
 ][
   {
     ""sid"": ""1288"",
     ""Technique ID"": ""T1114"",
     ""Technique name"": ""Email Collection"",
     ""Quotes"": """",
     ""Explanation"": ""This rule monitors access to Microsoft Frontpage _vti_bin/, which is commonly exploited by attackers to collect email addresses and other sensitive information from web servers.""
   },
   {
     ""sid"": null,
     ""Technique ID"": ""T1202"",
     ""Technique name"": ""Indirect Command Execution"",
     ""Quotes"": null,
     ""Explanation"": ""This rule monitors for attempts to access Microsoft Frontpage _vti_bin/, which can be used by attackers to execute arbitrary commands on the web server.""
   }
 ]","['T1190', 'T1114', 'T1496', 'T1106', 'T1202', 'T1129', 'T1124', 'T1047']","['T1190', 'T1047']","['T1190', 'T1114', 'T1202']","['T1190', 'T1505']",['T1119']
42395,"
 {}
 
 {}
 [
         ""sid"": ""42395"",
         ""Technique ID"": ""T1059"",
         ""Technique name"": ""Command and Scripting Interpreter"",
         ""Quotes"": """"Adversaries may use command and script interpreters to execute commands, scripts, or binaries. The rule detects a Trojan (Oddjob) that sends an HTTP HEAD request with a specific User-Agent and Accept-Encoding headers, indicating the use of a Microsoft BITS (Background Intelligent Transfer Service) command to establish an outbound connection."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ],
     [
         ""sid"": ""42395"",
         ""Technique ID"": ""T1090"",
         ""Technique name"": ""Proxy"",
         ""Quotes"": """"Adversaries may use a connection proxy to direct network traffic between systems or act as an intermediary for network communications to a command and control server to avoid direct connections to their infrastructure. The rule indicates the use of Microsoft BITS as a proxy to communicate with an external command and control server."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]
 ]","['T1021', 'T1056', 'T1041', 'T1055', 'T1090', 'T1197', 'T1059']","['T1021', 'T1056']","['T1059', 'T1090']","['T1059', 'T1090']",['T1197']
