Sid,Response,Without_Limit_Prompt_Without_Competition_Without_Limit_Return,Without_Limit_Prompt_Without_Competition_With_Limit_Return,Without_Limit_Prompt_With_Competition_Without_Limit_Return,Without_Limit_Prompt_With_Competition_With_Limit_Return,True_labels
57975,"
 {
   ""Sid"": ""57975"",
   ""Technique ID"": ""T1484"",
   ""Technique Name"": ""Domain Policy Modification"",
   ""Quotes"": [],
   ""Explanation"": ""This rule detects outbound traffic to ports commonly used by HTTP, which could indicate an attempt to modify domain policy settings.""
 }
 
 {}
 {""Sid"": ""57975"", ""Technique ID"": ""T1041"", ""Technique Name"": ""Exfiltration Over C2 Channel"", ""Quotes"": [], ""Explanation"": ""The rule detects outbound traffic to a malicious C2 server, which is used for data exfiltration.""}","['T1125', 'T1021', 'T1053', 'T1129', 'T1189', 'T1036', 'T1049', 'T1120', 'T1133', 'T1071', 'T1110', 'T1595', 'T1484', 'T1041']","['T1189', 'T1071']","['T1484', 'T1041']","['T1484', 'T1041']",['T1105']
8445,"{
   ""Sid"": 8445,
   ""Technique ID"": ""T1137"",
   ""Technique Name"": ""Office Application Startup"",
   ""Quotes"": [
     ""Adversaries may leverage Microsoft Office-based applications for persistence between startups""
   ],
   ""Explanation"": ""The rule detects attempts to download RTF files with embedded objects, which could be used for persistence via Office applications.""
 }
 {
   ""Sid"": ""8445"",
   ""Technique ID"": ""T1005"",
   ""Technique Name"": ""Data from Local System"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for a file with an embedded object package, which could be used to download a file from a remote server. This technique is related to the rule because it involves searching local system sources for files of interest.""
 }
 
 {
   ""Sid"": ""8445"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt to download a Microsoft Windows RTF file with an embedded object package. This technique is commonly used by adversaries to transfer tools or other files into a compromised environment.""
 }
 ","['T1102', 'T1014', 'T1114', 'T1105', 'T1195', 'T1137', 'T1211', 'T1112', 'T1586', 'T1119', 'T1132', 'T1001', 'T1025', 'T1039', 'T1005']","['T1102', 'T1014']","['T1137', 'T1005', 'T1105']","['T1137', 'T1005']",['T1204']
31858,"
 {
   ""Sid"": ""31858"",
   ""Technique ID"": ""T1040"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [
     ""Adversaries may sniff network traffic to capture information about an environment, including authentication material passed over the network""
   ],
   ""Explanation"": ""The rule is looking for specific content in network traffic, which is a technique used in network sniffing.""
 }
 {""Sid"": ""31858"", ""Technique ID"": ""T1040"", ""Technique Name"": ""Network Sniffing"", ""Quotes"": [""Adversaries may sniff network traffic to capture information about an environment, including authentication material passed over the network""], ""Explanation"": ""The rule triggers on specific strings related to creating an iframe, which could be used to exploit a vulnerability in a web browser. Network sniffing techniques can capture such traffic, allowing an adversary to obtain sensitive information such as authentication credentials.""}{""Sid"": ""31858"", ""Technique ID"": ""T1040"", ""Technique Name"": ""Network Sniffing"", ""Quotes"": [], ""Explanation"": ""The rule detects malicious content in network traffic, which is a technique commonly used by adversaries to capture information about an environment.""}","['T1047', 'T1018', 'T1114', 'T1036', 'T1195', 'T1007', 'T1049', 'T1120', 'T1083', 'T1040', 'T1543', 'T1123', 'T1213']","['T1047', 'T1123']",['T1040'],['T1040'],['T1189']
30788,"
 {
   ""Sid"": ""30788"",
   ""Technique ID"": ""T1535"",
   ""Technique Name"": ""Unused/Unsupported Cloud Regions"",
   ""Quotes"": [],
   ""Explanation"": ""The rule checks for OpenSSL TLSv1.2 large heartbeat response, which can be used to gather information about the server's configuration and potentially exploit vulnerabilities in the server's implementation of TLS.""
 }
 
 [
   {
     ""Sid"": ""30788"",
     ""Technique ID"": ""T1595"",
     ""Technique Name"": ""Active Scanning"",
     ""Quotes"": [],
     ""Explanation"": ""The rule is used to detect attempts of the Heartbleed vulnerability, which is a type of active scanning technique used by adversaries to gather information about a system.""
   }
 ]
 
 [
   {
     ""Sid"": ""30788"",
     ""Technique ID"": ""T1595"",
     ""Technique Name"": ""Active Scanning"",
     ""Quotes"": [],
     ""Explanation"": ""The rule is looking for large TLS heartbeat responses, which can be used for active reconnaissance to gather information about a system's security posture.""
   }
 ]
 ","['T1535', 'T1113', 'T1482', 'T1189', 'T1036', 'T1016', 'T1090', 'T1211', 'T1040', 'T1595', 'T1132']","['T1189', 'T1040']","['T1535', 'T1595']","['T1535', 'T1595']",['T1005']
32949,"
 [
   {
     ""Sid"": ""32949"",
     ""Technique ID"": ""T1029"",
     ""Technique Name"": ""Scheduled Transfer"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when a screensaver file is downloaded, which could be scheduled to happen at specific intervals.""
   },
   {
     ""Sid"": ""32949"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when an executable screensaver file is downloaded, which could be used as a tool to gain access to the system.""
   },
   {
     ""Sid"": ""32949"",
     ""Technique ID"": ""T1083"",
     ""Technique Name"": ""File and Directory Discovery"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when a specific file (screensaver) is downloaded, which could be part of an attempt to enumerate files and directories on the system.""
   },
   {
     ""Sid"": ""32949"",
     ""Technique ID"": ""T1001"",
     ""Technique Name"": ""Data Obfuscation"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when an executable file is downloaded, which could be obfuscated to make it more difficult to detect.""
   }
 ]
 
 {
   ""Sid"": ""32949"",
   ""Technique ID"": ""T1104"",
   ""Technique Name"": ""Multi-Stage Channels"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for downloads of executable screensaver files, which could be used as a way to establish a second stage of communication.""
 }
 
 {
   ""Sid"": ""32949"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on the download of an executable screensaver file, which is a common technique used by adversaries to transfer malicious tools or other files into a compromised environment.""
 }
 ","['T1047', 'T1029', 'T1114', 'T1105', 'T1518', 'T1140', 'T1133', 'T1083', 'T1592', 'T1104', 'T1059', 'T1020', 'T1001']","['T1020', 'T1047']","['T1029', 'T1105', 'T1083', 'T1001', 'T1104']","['T1105', 'T1505']",['T1546']
21108,"{
   ""Sid"": ""21108"",
   ""Technique ID"": ""T1027"",
   ""Technique Name"": ""Obfuscated Files or Information"",
   ""Quotes"": ""file_data; content:\""[]]}|7C|}{$$$$]}$]]}]]$|7C|$}$]$+]}]/$/]/${$$]$]]]]])$)$|7C|]/$+"",fast_pattern,nocase"",
   ""Explanation"": ""The rule looks for obfuscated content in a file, which is a technique commonly used to evade detection.""
 }
 [
   {
     ""Sid"": ""21108"",
     ""Technique ID"": ""T1027"",
     ""Technique Name"": ""Obfuscated Files or Information"",
     ""Quotes"": [],
     ""Explanation"": ""The rule uses the fast_pattern and nocase options to detect obfuscated data in the content of the HTTP traffic. Obfuscated data is a common technique used by exploit kits to evade detection by antivirus and other security measures.""
   }
 ]
 
 {}
 ","['T1102', 'T1113', 'T1189', 'T1105', 'T1195', 'T1216', 'T1218', 'T1012', 'T1068', 'T1190', 'T1203', 'T1027', 'T1659', 'T1119', 'T1136']","['T1189', 'T1102']",['T1027'],['T1027'],['T1027']
560,"
 [
   {
     ""Sid"": ""560"",
     ""Technique ID"": ""T1021"",
     ""Technique Name"": ""Remote Services"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects VNC server response, which is a remote service that allows adversaries to access the system remotely.""
   }
 ]
 {
   ""Sid"": ""560"",
   ""Technique ID"": ""T1021"",
   ""Technique Name"": ""Remote Services"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects VNC server responses, which may indicate an attempt to remotely access a system using a valid account.""
 }
 {
   ""Sid"": ""560"",
   ""Technique ID"": ""T1021"",
   ""Technique Name"": ""Remote Services"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects VNC server responses, which could indicate an attempt to access a remote system using VNC.""
 }
 ","['T1047', 'T1021', 'T1114', 'T1200', 'T1049', 'T1120', 'T1222', 'T1040', 'T1110', 'T1071', 'T1485']","['T1071', 'T1047']",['T1021'],['T1021'],['T1021']
23620,"
 [
   {
     ""Sid"": ""23620"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for malicious content in web traffic, which could be an attempt to exploit a vulnerability in a public-facing application.""
   },
   {
     ""Sid"": ""23620"",
     ""Technique ID"": ""T1189"",
     ""Technique Name"": ""Drive-by Compromise"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for malicious content in web traffic, which could be an attempt to compromise a system through a drive-by download.""
   }
 ]
 
 [
   {
     ""Sid"": ""23620"",
     ""Technique ID"": ""T1189"",
     ""Technique Name"": ""Drive-by Compromise"",
     ""Quotes"": [],
     ""Explanation"": ""The Snort rule detects malicious content being served from a website, which is consistent with the technique of drive-by compromise, where adversaries gain access to a system through a user visiting a website.""
   }
 ]
 
 {
   ""Sid"": ""23620"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on attempts to exploit a vulnerability in a public-facing web application, which could lead to remote code execution and potential access to the internal network.""
 }
 ","['T1537', 'T1207', 'T1189', 'T1564', 'T1218', 'T1566', 'T1212', 'T1190', 'T1571', 'T1059', 'T1098', 'T1136']","['T1189', 'T1218']","['T1190', 'T1189']","['T1189', 'T1190']",['T1102']
47866,"
 {
   ""Rules"": [
     {
       ""Sid"": ""47866"",
       ""Technique ID"": ""T1080"",
       ""Technique Name"": ""Taint Shared Content"",
       ""Quotes"": [
         ""Adversaries may deliver payloads to remote systems by adding content to shared storage locations, such as network drives or internal code repositories""
       ],
       ""Explanation"": ""The rule checks for the creation of a file with a PowerShell extension in a shared directory, which could be an indication of a malicious attempt to deliver a payload to a remote system.""
     },
     {
       ""Sid"": ""47866"",
       ""Technique ID"": ""T1059"",
       ""Technique Name"": ""Command and Scripting Interpreter"",
       ""Quotes"": [
         ""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries""
       ],
       ""Explanation"": ""The rule checks for the execution of PowerShell commands, which could be used to execute malicious code or scripts.""
     }
   ]
 }
 
 [
   {
     ""Sid"": ""47866"",
     ""Technique ID"": ""T1059"",
     ""Technique Name"": ""Command and Scripting Interpreter"",
     ""Quotes"": [
       ""|5C|x70|5C|x6F|5C|x77|5C|x65|5C|x72|5C|x73|5C|x68|5C|x65|5C|x6C|5C|x6C|5C|x2E|5C|x65|5C|x78|5C|x65|5C|x20|5C|x2D|5C|x65|5C|x78|5C|x65|5C|x63|5C|x75|5C|x74|5C|x69|5C|x6F|5C|x6E|5C|x70|5C|x6F|5C|x6C|5C|x69|5C|x63|5C|x79|5C|x20|5C|x62|5C|x79|5C|x70|5C|x61|5C|x73|5C|x73"",
       ""Html.Dropper.Xbash variant obfuscated powershell invocation""
     ],
     ""Explanation"": ""The rule detects an attempt to execute a PowerShell script using the command line. This technique is commonly used by adversaries to execute malicious commands on a compromised system.""
   }
 ]
 
 [
   {
     ""Sid"": ""47866"",
     ""Technique ID"": ""T1080"",
     ""Technique Name"": ""Taint Shared Content"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects an attempt to invoke PowerShell by parsing a file path and using |5C| as the delimiter, which could indicate an adversary adding content to a file system or repository.""
   },
   {
     ""Sid"": ""47866"",
     ""Technique ID"": ""T1059"",
     ""Technique Name"": ""Command and Scripting Interpreter"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects an attempt to invoke PowerShell by parsing a file path and using |5C| as the delimiter, which could indicate an adversary using a scripting interpreter.""
   }
 ]
 ","['T1080', 'T1021', 'T1041', 'T1056', 'T1195', 'T1055', 'T1222', 'T1040', 'T1059', 'T1087', 'T1005', 'T1039', 'T1025']","['T1021', 'T1056']","['T1080', 'T1059']","['T1059', 'T1080']",['T1059']
39930,"
 {
   ""Sid"": ""39930"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Brute Force"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when there is an HTTP request to the \""/cgi-bin/readfile.cgi\"" URI with the \""query=ADMINID\"" parameter. This suggests that an attacker is attempting to brute-force the credentials of the Siemens IP camera.""
 }
 
 {}
 
 {}
 ","['T1078', 'T1129', 'T1114', 'T1105', 'T1518', 'T1003', 'T1190', 'T1112', 'T1110', 'T1583']","['T1078', 'T1003']",['T1110'],['T1110'],['T1003']
47640,"{
   ""Sid"": ""47640"",
   ""Technique ID"": ""T1036"",
   ""Technique Name"": ""Masquerading"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects SSL certificates with null issuer rdnSequence fields. Adversaries may use this technique to bypass security controls by disguising malicious traffic as legitimate traffic.""
 }
 {
   ""Sid"": ""47640"",
   ""Technique ID"": ""T1185"",
   ""Technique Name"": ""Browser Session Hijacking"",
   ""Quotes"": [
     ""Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques""
   ],
   ""Explanation"": ""The rule detects SSL certificates with null issuer rdnSequence fields, which could be used by adversaries to hijack browser sessions by spoofing legitimate websites.""
 }
 
 {}
 ","['T1220', 'T1648', 'T1652', 'T1036', 'T1591', 'T1195', 'T1518', 'T1104', 'T1185', 'T1595', 'T1587']","['T1220', 'T1195']","['T1036', 'T1185']","['T1036', 'T1185']",['T1102']
49292,"
 [
   {
     ""Sid"": ""49292"",
     ""Technique ID"": ""T1185"",
     ""Technique Name"": ""Browser Session Hijacking"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for a string that is commonly used in WinRAR ACE remote code execution attempts. This technique is related to browser session hijacking because it can be used to exploit vulnerabilities in browser software to execute code on a victim's computer.""
   }
 ]
 
 {
   ""Sid"": ""49292"",
   ""Technique ID"": ""T1102"",
   ""Technique Name"": ""Web Service"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on an attempt to exploit a remote code execution vulnerability in WinRAR using an ACE archive file. Adversaries may use external Web services as a means to relay data to/from a compromised system, which could be relevant in this case as the rule detects an attempt to send a malicious file to an SMTP server.""
 }
 
 {
   ""Sid"": ""49292"",
   ""Technique ID"": ""T1140"",
   ""Technique Name"": ""WinRAR ACE Remote Code Execution"",
   ""Quotes"": [""\""**ACE**\""""],
   ""Explanation"": ""The rule looks for the string \""**ACE**\"" in file data, which is likely related to the WinRAR ACE remote code execution vulnerability.""
 }
 ","['T1102', 'T1496', 'T1011', 'T1570', 'T1195', 'T1120', 'T1203', 'T1104', 'T1185', 'T1110', 'T1119', 'T1132']","['T1102', 'T1203']","['T1185', 'T1102', 'T1140']","['T1185', 'T1102']",['T1547']
42835,"
 {
   ""Sid"": ""42835"",
   ""Technique ID"": ""T1100"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects a web shell connection from an external IP address to an internal IP address on HTTP ports. The rule also identifies the connection as a Trojan activity, which is consistent with the use of web shells for malicious purposes.""
 }
 
 [
   {
     ""Sid"": ""42835"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects a web shell connection, which can be used to transfer tools or other files into a compromised environment.""
   }
 ]
 
 {
   ""Sid"": ""42835"",
   ""Technique ID"": ""T1102"",
   ""Technique Name"": ""Web Service"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects a web shell connection to a compromised system, which is a technique commonly used by adversaries to relay data to/from a compromised system using an existing, legitimate external web service.""
 }
 ","['T1102', 'T1105', 'T1110', 'T1136']","['T1102', 'T1110']","['T1100', 'T1105', 'T1102']","['T1100', 'T1105']","['T1505', 'T1219']"
47847,"
 {
   ""Sid"": ""47847"",
   ""Technique ID"": ""T1059"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries""
   ],
   ""Explanation"": ""The rule looks for PowerShell commands being executed, which is a command and scripting interpreter that can be abused by adversaries to execute malicious commands and payloads.""
 }
 
 [
   {
     ""Sid"": ""47847"",
     ""Technique ID"": ""T1059"",
     ""Technique Name"": ""Command and Scripting Interpreter"",
     ""Quotes"": [
       ""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries""
     ],
     ""Explanation"": ""The rule looks for powershell commands being executed, which is a command and script interpreter.""
   }
 ]
 
 {
   ""Sid"": ""47847"",
   ""Technique ID"": ""T1059"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries""
   ],
   ""Explanation"": ""The rule uses a PCRE to detect powershell commands, indicating that the rule is attempting to detect the execution of PowerShell commands, which is a common technique used by adversaries to execute malicious commands and payloads.""
 }
 ","['T1047', 'T1011', 'T1105', 'T1112', 'T1057', 'T1069', 'T1137', 'T1203', 'T1059', 'T1098', 'T1499', 'T1136']","['T1047', 'T1059']",['T1059'],['T1059'],['T1059']
21318,"
 {
   ""Sid"": ""21318"",
   ""Technique ID"": ""T1040"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [],
   ""Explanation"": ""The rule uses a content match for \""Accept-Language\"" and \""User-Agent\"" headers, which are commonly used in HTTP requests. This suggests that the rule is looking for malicious traffic that is using HTTP as a transport.""
 }
 
 {}
 
 {
   ""21318"": {
     ""Technique ID"": ""T1040"",
     ""Technique Name"": ""Network Sniffing"",
     ""Quotes"": [],
     ""Explanation"": ""The rule uses content inspection to detect a specific pattern in network traffic, which is indicative of network sniffing activity.""
   }
 }
 ","['T1080', 'T1102', 'T1078', 'T1021', 'T1041', 'T1105', 'T1570', 'T1569', 'T1653', 'T1069', 'T1057', 'T1190', 'T1040', 'T1110', 'T1071', 'T1123', 'T1020', 'T1132']","['T1071', 'T1020']",['T1040'],['T1040'],['T1001']
19671,"
 {}
 {
 ""Sid"": ""19671"",
 ""Technique ID"": ""T1118"",
 ""Technique Name"": ""XSL Script Processing"",
 ""Quotes"": [""Adversaries may bypass application control and obscure execution of code by embedding scripts inside XSL files""],
 ""Explanation"": ""The rule contains \""content: \"" xmlns\"", nocase; content: \""|3A|xsl\"", within 8, nocase; content: \""http|2D|equiv|3D|\"", nocase;\"" which is related to XSL Script Processing.""
 }{""Sid"": ""19671"", ""Technique ID"": ""T1220"", ""Technique Name"": ""XSL Script Processing"", ""Quotes"": [""Adversaries may bypass application control and obscure execution of code by embedding scripts inside XSL files""], ""Explanation"": ""The rule detects an attempt to exploit a Microsoft Internet Explorer XSLT memory corruption vulnerability. Adversaries may exploit this vulnerability by embedding malicious XSL scripts into a webpage, which can then be executed when the victim visits the page.""}","['T1220', 'T1113', 'T1114', 'T1105', 'T1574', 'T1195', 'T1137', 'T1190', 'T1104', 'T1185', 'T1659', 'T1189', 'T1136', 'T1005', 'T1039']","['T1189', 'T1220']","['T1118', 'T1220']","['T1118', 'T1220']",['T1220']
38950,"
 {
   ""Sid"": ""38950"",
   ""Technique ID"": ""T1020"",
   ""Technique Name"": ""Automated Exfiltration"",
   ""Quotes"": [
     ""Adversaries may exfiltrate data, such as sensitive documents, through the use of automated processing after being gathered during Collection""
   ],
   ""Explanation"": ""The rule looks for passwords exfiltration attempts and T1020 is about automated exfiltration of data, which is related to the rule.""
 }
 
 {
   ""Sid"": ""38950"",
   ""Technique ID"": ""T1020"",
   ""Technique Name"": ""Automated Exfiltration"",
   ""Quotes"": [
     ""Adversaries may exfiltrate data, such as sensitive documents, through the use of automated processing after being gathered during Collection""
   ],
   ""Explanation"": ""The rule detects exfiltration of passwords by a Trojan, which is a technique commonly used by adversaries to steal sensitive information from a system.""
 }
 
 {
   ""Sid"": ""38950"",
   ""Technique ID"": ""T1020"",
   ""Technique Name"": ""Automated Exfiltration"",
   ""Quotes"": [
     ""Adversaries may exfiltrate data, such as sensitive documents, through the use of automated processing after being gathered during Collection""
   ],
   ""Explanation"": ""The rule matches traffic from an internal network to an external network, indicating that data is being sent to an external server. The file_data keyword indicates that the traffic contains file data, which could potentially contain sensitive information. The content keywords indicate that the traffic contains specific strings related to password theft, such as \""Passwords Recorded On\"" and \""IP Address\"". This suggests that an adversary is using an automated tool to exfiltrate passwords from a compromised system.""
 }
 ","['T1020', 'T1528', 'T1120']",['T1020'],['T1020'],['T1020'],['T1020']
57253,"
 {}
 
 [
   {
     ""Sid"": ""57253"",
     ""Technique ID"": ""T1113"",
     ""Technique Name"": ""Screen Capture"",
     ""Quotes"": [],
     ""Explanation"": ""This rule detects an attempt to write an arbitrary file to a Microsoft Exchange Server using the DDIService.svc/SetObject URI. This technique could be used to capture screenshots of the victim's desktop.""
   },
   {
     ""Sid"": ""57253"",
     ""Technique ID"": ""T1185"",
     ""Technique Name"": ""Browser Session Hijacking"",
     ""Quotes"": [],
     ""Explanation"": ""This rule detects an attempt to write an arbitrary file to a Microsoft Exchange Server using the DDIService.svc/SetObject URI. This technique could be used to hijack the victim's browser session.""
   }
 ]
 
 [
   {
     ""Sid"": ""57253"",
     ""Technique ID"": ""T1112"",
     ""Technique Name"": ""Modify Registry"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when an attacker attempts to write to a file on a Microsoft Exchange Server via the /DDIService.svc/SetObject URI, which suggests that the attacker is attempting to modify the server's configuration by writing to the registry.""
   }
 ]
 ","['T1102', 'T1113', 'T1114', 'T1574', 'T1518', 'T1137', 'T1203', 'T1112', 'T1185', 'T1197', 'T1132']","['T1102', 'T1574']","['T1113', 'T1185', 'T1112']","['T1113', 'T1185']",['T1106']
50466,"
 {
   ""Sid"": ""50466"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Service Discovery"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on a SMB negotiation attack attempt, which could be an adversary attempting to get a listing of services running on a remote host.""
 }
 
 {
   ""Sid"": ""50466"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Service Discovery"",
   ""Quotes"": [],
   ""Explanation"": ""The rule is looking for SMB negotiation attack attempts, which can be used to discover network services running on remote hosts.""
 }
 JSON
 {
   ""Sid"": ""50466"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Service Discovery"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects SMB negotiation attack attempts, which could be used to discover services running on the target system.""
 }
 ","['T1047', 'T1046', 'T1041', 'T1036', 'T1049', 'T1588', 'T1211', 'T1210', 'T1133', 'T1104', 'T1110', 'T1134', 'T1543']","['T1047', 'T1041']",['T1046'],['T1046'],['T1187']
25503,"{
 ""Sid"": 25503,
 ""Technique ID"": ""T1014"",
 ""Technique Name"": ""Rootkit"",
 ""Quotes"": ""Adversaries may use rootkits to hide the presence of programs, files, network connections, services, drivers, and other system components"",
 ""Explanation"": ""The rule detects a malicious POST request to /cgi-bin/sba.cgi with a specific URI containing non-printable characters, which is a common behavior of Necurs Rootkit malware.""
 }
 {}
 {
   ""Sid"": ""25503"",
   ""Technique ID"": ""T1014"",
   ""Technique Name"": ""Rootkit"",
   ""Quotes"": [
     ""Adversaries may use rootkits to hide the presence of programs, files, network connections, services, drivers, and other system components""
   ],
   ""Explanation"": ""The rule checks for a specific URI path, and its content includes a pattern that represents non-printable characters. Rootkits are often used to hide malicious components to evade detection, which is related to the rule because it checks for non-printable characters, often used to hide malicious payloads.""
 }","['T1014', 'T1584', 'T1137']",['T1014'],['T1014'],['T1014'],['T1014']
56610,"
 {
   ""Sid"": ""56610"",
   ""Technique ID"": ""T1021"",
   ""Technique Name"": ""Remote Services"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers an alert based on a connection to a remote host using the HTTP protocol, which can be leveraged for remote access by adversaries.""
 }
 
 {
   ""Sid"": ""56610"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Application Layer Protocol"",
   ""Quotes"": [],
   ""Explanation"": ""The rule uses HTTP headers and content to detect malicious traffic, indicating the use of application layer protocols for communication.""
 }
 
 [
   {
     ""Sid"": ""56610"",
     ""Technique ID"": ""T1041"",
     ""Technique Name"": ""Exfiltration Over C2 Channel"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects Cobalt Strike beacon outbound connections, which are typically used for exfiltration of data over a command and control channel.""
   }
 ]
 ","['T1080', 'T1021', 'T1041', 'T1525', 'T1016', 'T1588', 'T1606', 'T1187', 'T1556', 'T1092', 'T1489', 'T1071', 'T1087', 'T1098', 'T1197', 'T1560', 'T1001']","['T1071', 'T1021']","['T1021', 'T1071', 'T1041']","['T1021', 'T1071']",['T1020']
30777,"
 {
   ""Sid"": ""30777"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when an SSLv3 Heartbleed attempt is detected. This technique is commonly used by adversaries to exploit vulnerabilities in public-facing applications.""
 }
 
 {}
 {""Sid"": ""30777"", ""Technique ID"": ""T1595"", ""Technique Name"": ""Active Scanning"", ""Quotes"": [""Adversaries may execute active reconnaissance scans to gather information that can be used during targeting""], ""Explanation"": ""The IDS rule appears to be looking for any active scans or probes such as heartbleed attempt.""}","['T1550', 'T1046', 'T1484', 'T1070', 'T1016', 'T1190', 'T1498', 'T1580', 'T1595', 'T1136']","['T1070', 'T1190']","['T1190', 'T1595']","['T1190', 'T1595']",['T1123']
26261,"
 {
   ""Sid"": ""26261"",
   ""Technique ID"": ""T1192"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": [
     ""|3B 20|filename=Postal-Receipt.zip|0D 0A|"",
     ""Postal-Receipt.exe""
   ],
   ""Explanation"": ""The rule is looking for a phishing attack that contains a fake postal receipt called \""Postal-Receipt.zip\"" that tries to download \""Postal-Receipt.exe\"" file. Phishing is a technique that adversaries use to send malicious messages to gain access to victim systems.""
 }
 
 {
   ""Sid"": ""26261"",
   ""Technique ID"": ""T1566"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": [
     ""Adversaries may send phishing messages to gain access to victim systems""
   ],
   ""Explanation"": ""The rule triggers when the HTTP response has the content of a fake postal receipt, which is a typical phishing technique.""
 }
 
 {
   ""Sid"": ""26261"",
   ""Technique ID"": ""T1566"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": [
     ""\""Phishing messages may contain malicious links or attachments that, if clicked or opened, can lead to the installation of malware or the compromise of sensitive information.\""""
   ],
   ""Explanation"": ""The rule triggers when a POST request is sent to an internal IP address on port 80 with a specific header containing the string \""filename=Postal-Receipt.zip\"". This technique is relevant because phishing attacks often use emails or other forms of communication to trick users into clicking on malicious links or opening attachments that can lead to malware installation or sensitive information compromise.""
 }
 ",['T1566'],['T1566'],"['T1192', 'T1566']","['T1192', 'T1566']",['T1566']
